Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Sample Position (degrees),Bridge 1 Resistance (Ohms)
1008081.687,2.10129373550415,1999.79645507813,180.448043823242,0.0410162198543549
1008101.968,2.10812536239624,1999.80854492188,183.440078735352,0.0403258554637432
1008121.781,2.10075817108154,1999.80662109375,186.432113647461,0.0370341530442238
1008141.421,2.09994943618774,1999.7993359375,189.42414855957,0.0355433776974678
1008161.5,2.10007436752319,1999.81,192.41618347168,0.0333593368530273
1008181.359,2.09997443199158,1999.8090234375,195.408218383789,0.0319441431760788
1008201.156,2.10011052131653,1999.80905273438,198.393600463867,0.0313061102479696
1008221.046,2.098518409729,1999.80516601563,201.385635375977,0.0306450086832047
1008241.25,2.09662734985352,1999.81484375,204.377670288086,0.0311400792002678
1008261.562,2.10091763496399,1999.79305664063,207.369705200195,0.0314210770279169
1008281.281,2.1011350440979,1999.84192382812,210.361740112305,0.0327838669717312
1008301,2.10112914085388,1999.84918945313,213.353775024414,0.0340019388496876
1008321.203,2.10741106033325,1999.83030273438,216.345809936523,0.0364110805094242
1008341.156,2.10070954322815,1999.84046875,219.331192016602,0.0375707310438156
1008361.125,2.09977272987366,1999.8308203125,222.323226928711,0.0397521257400513
1008381.718,2.09934453964233,1999.82887695313,225.31526184082,0.0415396718680859
1008401.562,2.10003195762634,1999.812890625,228.30729675293,0.0435022699832916
1008421.515,2.09990837097168,1999.82549804688,231.299331665039,0.045254240334034
1008441.687,2.09945343017578,1999.81578125,234.291366577148,0.0478024107217789
1008461.89,2.09648789405823,1999.80857421875,237.283401489258,0.049631207883358
1008482.812,2.10103309631348,1999.81626953125,240.268783569336,0.0529555486142635
1008502.468,2.10072341918945,1999.81868164063,243.260818481445,0.0539629372954369
1008522.328,2.10152482032776,1999.81432617188,246.252853393555,0.0553052420914173
1008542.671,2.10941313743591,1999.83369140625,249.244888305664,0.0572734102606773
1008562.25,2.10021571159363,1999.94461425781,252.236923217773,0.0557099701464176
1008581.937,2.10057269096375,1999.871953125,255.228958129883,0.0562790189683437
1008602.312,2.09955693244934,1999.83466796875,258.21435546875,0.0558236914873123
1008622.156,2.100059633255,1999.82450195313,261.206390380859,0.0564132654666901
1008642.14,2.09974013328552,1999.82209960938,264.198425292969,0.056643433868885
1008661.843,2.09473057746887,1999.80661132813,267.190460205078,0.0555214783549309
1008682.093,2.09572435379028,1999.81916992188,270.182495117188,0.0575848762691021
1008702.468,2.09996032714844,1999.81287109375,273.174530029297,0.0588430571556091
1008722.375,2.09991220474243,1999.80807617188,276.166564941406,0.0597119002044201
1008742.421,2.10084849357605,1999.81822265625,279.151947021484,0.060935555100441
1008762.64,2.10538261413574,1999.81387695312,282.143981933594,0.0620463168621063
1008782.64,2.1003493976593,1999.82643554688,285.136016845703,0.0627933369576931
1008802.203,2.09969957351685,1999.82209960938,288.128051757813,0.0629549627006054
1008823.109,2.09924214363098,1999.81677734375,291.120086669922,0.0634726566076279
1008843.046,2.1008632850647,1999.81048828125,294.112121582031,0.0643053451180458
1008862.89,2.10046817779541,1999.79888671875,297.104156494141,0.0654490119218826
1008883.015,2.09291565895081,1999.8216015625,300.089538574219,0.0653187610208988
1008903.875,2.1033175945282,1999.84873046875,303.081573486328,0.0674538633227348
1008923.64,2.1010280418396,1999.83321289063,306.073608398438,0.0670667526125908
1008943.718,2.10121560096741,1999.84919921875,309.065643310547,0.0668569800257683
1008963.578,2.10132462501526,1999.83563476562,312.057678222656,0.0664528775215149
1008983.796,2.09658916473389,1999.8341796875,315.049713134766,0.0650843837857246
1009003.609,2.09989743232727,1999.842421875,318.041748046875,0.0648985016345978
1009023.328,2.10046245574951,1999.82497070313,321.027130126953,0.064315467774868
1009043.031,2.10044032096863,1999.84435546875,324.019165039063,0.0633088810741901
1009062.859,2.10040616989136,1999.82305664063,327.011199951172,0.0623594163358212
1009082.734,2.10061019897461,1999.82643554688,330.003234863281,0.0611094066500664
